F,90,27000,94041
M,96,9000,95050
M,57,98000,95103
M,14,0,95101
F,5,0,95050
F,27,28000,95103
F,65,37000,94041
M,69,51000,95101
F,20,0,95101
F,73,8000,95105
F,24,61000,95103
M,87,27000,95101
F,25,37000,94040
M,72,41000,95102
M,28,27000,95102
M,53,43000,94041
F,96,39000,95103
M,53,53000,95102
F,57,0,95051
M,61,7000,95101
M,37,98000,94040
M,42,77000,95050
M,13,0,95105
M,66,41000,95102
M,78,76000,95050
M,17,0,95103
F,57,25000,95105
F,91,69000,95050
M,76,12000,95105
M,84,48000,95102
M,11,0,94040
M,44,28000,94041
M,73,12000,94040
F,14,0,95102
M,65,15000,95101
M,8,0,95105
F,42,19000,95101
F,8,0,95050
F,89,49000,95103
F,26,67000,95101
F,77,68000,95051
F,32,2000,95102
F,22,3000,95102
F,68,17000,95105
F,98,57000,95051
M,15,0,95101
F,34,2000,95103
M,19,0,95102
M,4,0,95101
F,85,30000,94040
M,56,60000,95101
F,56,70000,95101
M,84,3000,95050
M,87,11000,95105
M,22,75000,94041
F,12,0,95103
M,64,59000,95051
F,11,0,94041
M,5,0,95051
M,34,83000,95101
F,79,54000,95050
M,39,54000,95105
F,18,0,95050
M,25,81000,95050
M,76,79000,95105
M,53,47000,95105
F,96,59000,95102
M,90,43000,94040
F,94,13000,94041
F,75,63000,94040
F,9,0,95050
F,13,0,95101
F,75,13000,95102
M,2,0,94040
M,83,67000,95105
M,21,30000,95101
F,46,97000,94040
M,18,0,95051
F,86,16000,95050
F,0,0,95105
F,17,0,94040
F,49,0,95103
F,93,75000,94041
F,45,56000,95103
M,53,0,95103
M,51,51000,95103
M,27,68000,94040
M,30,90000,95102
F,97,8000,95105
F,42,95000,95102
F,89,30000,95050
F,47,41000,95050
M,71,88000,94041
M,54,81000,95051
M,53,57000,94040
F,66,7000,95051
M,47,4000,95101
F,1,0,95101
M,63,58000,95102
F,94,46000,95051
M,11,0,94040
F,58,65000,95105
F,2,0,95105
F,26,20000,95101
M,64,91000,95051
F,6,0,95103
F,40,59000,95101
F,29,73000,94040
F,96,80000,94040
F,32,88000,95105
F,94,56000,95102
F,78,91000,95101
F,3,0,95102
F,65,35000,95102
M,10,0,95101
M,49,65000,95105
M,42,41000,94041
M,99,35000,95102
F,2,0,95102
F,62,32000,95102
M,67,77000,94041
F,45,64000,95102
M,96,99000,94040
M,14,0,95102
M,63,19000,95102
F,20,0,95103
M,5,0,95103
F,22,94000,95051
F,9,0,95051
F,98,6000,95105
F,51,98000,95101
F,38,3000,94041
F,64,13000,95101
F,36,18000,95050
F,7,0,95050
F,29,25000,95102
F,92,28000,95050
M,87,99000,95101
F,7,0,95103
F,60,35000,95102
F,40,48000,95101
F,21,54000,95102
M,88,97000,95105
M,30,94000,95050
M,15,0,95105
F,60,77000,94040
M,54,82000,95103
M,41,34000,95101
F,43,46000,94041
F,21,16000,95103
F,53,65000,94040
M,37,0,95050
F,81,26000,95101
F,92,55000,95050
F,68,84000,94041
F,6,0,95051
M,79,13000,94040
F,71,0,95102
F,7,0,95050
F,67,79000,95105
M,75,34000,95102
F,6,0,94041
F,89,12000,95105
F,20,0,95102
F,96,14000,95102
M,60,37000,95102
M,78,34000,95102
F,34,30000,94041
F,78,84000,95102
F,99,35000,94040
F,70,71000,94041
F,55,0,95101
M,63,70000,95102
F,74,50000,95103
F,7,0,94040
M,41,69000,95051
F,19,0,95050
M,64,36000,95051
M,82,79000,95051
F,1,0,95101
M,38,58000,95101
F,15,0,95103
M,23,55000,95102
M,40,8000,95102
F,54,99000,94041
F,79,2000,95050
M,41,72000,94041
F,91,95000,95051
M,98,84000,95105
M,53,43000,94040
F,24,28000,95051
F,60,43000,95102
M,93,43000,94040
F,95,59000,95050
M,95,35000,94040
M,62,98000,95105
F,89,53000,95103
M,47,99000,95101
M,32,74000,95102
M,29,38000,95102
M,49,81000,95105
F,55,25000,95102
M,71,5000,95050
M,61,30000,94041
M,51,85000,94041
M,97,99000,94040
F,27,96000,95051
M,70,32000,95102
F,83,21000,94041
M,37,77000,95103
M,45,35000,95051
F,79,93000,95102
M,85,66000,95050
F,24,77000,94041
M,13,0,95105
M,62,65000,94041
F,94,36000,95050
F,20,0,95103
F,22,70000,94041
F,82,30000,95103
F,24,46000,95102
F,90,10000,95105
M,93,29000,94040
F,20,0,95105
F,39,33000,95050
M,1,0,94041
M,44,25000,95103
M,97,55000,95101
M,60,92000,95105
F,29,68000,95102
F,20,0,95105
M,62,40000,95102
F,42,82000,95101
F,54,69000,95050
M,96,36000,95103
M,65,31000,95101
F,30,31000,95051
M,56,89000,94040
M,1,0,95051
M,58,46000,95105
F,14,0,95103
M,18,0,95050
F,20,0,94041
F,16,0,95101
F,25,25000,94041
F,55,95000,95101
M,93,77000,95050
M,61,36000,95101
F,8,0,95050
M,54,20000,94041
M,50,51000,95102
M,22,27000,95050
F,42,1000,95050
F,49,35000,95051
M,60,71000,95103
M,53,22000,95102
M,85,56000,95102
M,52,10000,95050
M,87,71000,94040
M,41,30000,95102
F,60,20000,95103
F,98,39000,94041
F,24,35000,95051
F,77,41000,95102
M,0,0,95102
F,8,0,95103
M,99,1000,95051
M,21,57000,95103
M,15,0,95050
F,64,92000,95101
F,41,73000,95102
F,83,28000,95051
M,35,32000,95050
M,71,62000,95051
M,48,68000,95050
F,16,0,94041
F,63,79000,95102
M,34,77000,95103
M,70,52000,95050
M,74,24000,94040
F,75,73000,95103
M,52,92000,95101
M,81,46000,95051
M,43,21000,95101
F,6,0,95051
M,6,0,95105
F,76,80000,95051
F,14,0,95050
F,25,30000,94040
M,7,0,95050
M,80,88000,95050
F,86,4000,95051
F,13,0,95103
M,10,0,94040
M,77,67000,94040
M,44,11000,95050
M,93,2000,95050
M,68,94000,95102
M,3,0,95050
F,74,82000,94041
M,29,40000,95051
F,48,50000,95051
M,75,17000,95103
F,14,0,95101
F,77,56000,95051
M,50,64000,94040
F,47,29000,95050
M,45,30000,95103
F,93,10000,94040
F,78,96000,94041
M,4,0,95105
F,54,53000,95050
F,62,23000,95105
F,29,20000,95050
M,66,98000,95050
M,77,41000,95101
M,98,24000,95103
M,26,60000,95051
M,74,73000,95102
F,90,13000,95050
M,84,0,95105
M,65,14000,95105
M,39,26000,95051
F,71,52000,95051
F,90,44000,94040
M,16,0,95051
M,15,0,95102
M,11,0,95105
F,23,84000,95051
M,27,64000,94040
M,62,19000,95102
M,90,63000,95102
F,33,29000,95051
F,74,52000,95101
M,54,76000,95050
M,16,0,95102
M,9,0,95101
M,37,61000,95051
F,9,0,95102
F,4,0,95102
M,19,0,94040
M,51,3000,95051
F,70,59000,95050
F,27,99000,95101
M,66,84000,95101
M,10,0,95050
M,8,0,95101
M,39,30000,95101
M,99,77000,94040
F,52,43000,95103
M,10,0,95103
M,0,0,95103
M,83,80000,95105
M,83,53000,95105
M,17,0,95050
F,92,38000,94041
M,11,0,95101
F,40,87000,95050
M,31,82000,95105
F,17,0,95105
M,10,0,94040
F,87,99000,95101
F,22,53000,95105
F,89,32000,95102
M,54,86000,95103
F,56,43000,94040
F,50,13000,94041
F,1,0,95105
F,43,14000,94040
M,21,30000,95101
M,34,60000,95101
M,55,3000,95102
M,62,96000,95051
F,45,66000,95105
F,33,99000,94041
F,27,27000,95105
F,6,0,94040
F,31,87000,95051
F,68,2000,95050
F,2,0,94040
M,96,62000,95101
F,28,77000,95103
F,92,0,95105
M,94,5000,95051
M,96,43000,95101
F,24,48000,95050
M,4,0,95103
F,83,52000,95101
M,40,1000,95050
F,62,92000,95101
F,38,38000,94040
M,92,32000,95103
M,67,11000,94041
F,1,0,95101
F,71,26000,95102
M,73,73000,94041
F,99,40000,95050
F,3,0,95101
M,17,0,95103
F,48,91000,95102
F,93,86000,95103
F,66,79000,95101
F,5,0,95101
F,6,0,94040
F,83,22000,95050
F,19,0,95051
M,99,6000,95102
M,84,5000,95103
M,10,0,95103
F,36,9000,95105
M,30,64000,95050
F,96,79000,95050
F,28,58000,94040
F,83,74000,95050
F,97,4000,95103
M,44,71000,94040
F,28,13000,95103
M,59,42000,94041
F,24,22000,95101
F,65,87000,95051
F,23,24000,94041
M,60,58000,94041
F,28,56000,94040
M,91,53000,95050
M,99,4000,95051
M,1,0,95103
M,22,69000,95101
F,84,11000,95105
F,53,75000,95102
F,26,55000,95050
M,33,77000,94040
F,65,53000,95103
M,3,0,95103
M,5,0,95051
M,51,36000,94041
F,66,83000,95101
M,80,59000,95101
F,55,20000,95103
F,23,22000,95103
F,71,86000,95102
F,12,0,94040
M,52,22000,94041
M,81,37000,95103
M,34,7000,95105
F,33,49000,95051
M,27,85000,95051
F,52,40000,95101
M,28,5000,95101
M,61,72000,94040
F,46,98000,95103
M,50,55000,95050
M,38,11000,94040
F,19,0,95103
M,88,35000,95102
F,29,82000,95050
M,74,49000,94041
F,20,0,95103
F,53,14000,94041
M,64,32000,95103
M,22,34000,95103
M,13,0,95101
F,26,88000,95050
F,34,45000,95105
M,36,25000,95103
F,59,84000,95101
F,24,54000,95105
F,5,0,95105
M,91,89000,94041
F,85,89000,95102
M,1,0,95102
M,29,28000,95105
M,49,4000,95105
M,65,19000,95101
M,87,11000,94041
F,99,46000,94041
F,36,67000,94041
M,8,0,95103
M,16,0,94041
M,61,28000,94041
F,92,79000,95051
F,78,34000,95050
M,20,0,95103
M,47,36000,94041
F,99,66000,95105
M,5,0,95102
F,29,63000,95105
M,55,29000,95101
F,16,0,94040
M,47,65000,95102
F,90,16000,95050
F,79,8000,95050
M,30,56000,95050
M,25,71000,94041
F,92,79000,95102
F,91,7000,94040
F,40,85000,94041
F,56,56000,95051
M,70,23000,94041
M,77,67000,95051
M,51,0,95105
M,30,81000,94040
M,95,37000,95103
F,21,92000,95105
F,0,0,94040
M,75,0,95102
M,39,11000,95101
F,84,99000,95105
M,3,0,94040
F,39,30000,95051
F,92,52000,94041
M,7,0,95103
F,84,79000,95105
M,86,49000,95050
M,62,41000,95102
F,61,96000,95102
F,65,76000,95103
F,24,94000,94041
M,69,86000,95101
M,79,87000,95051
F,20,0,95050
M,37,35000,94041
F,53,28000,95102
M,19,0,95101
M,13,0,94041
F,51,62000,95050
F,0,0,94041
M,32,67000,94040
M,86,77000,94040
M,21,83000,94041
F,43,25000,95050
M,39,3000,94041
M,48,43000,95105
M,28,66000,95105
F,44,54000,95050
F,97,92000,94040
M,21,51000,95103
F,84,84000,95103
F,51,60000,94040
F,92,35000,94041
M,96,14000,95051
M,28,52000,95051
M,61,16000,95103
M,37,26000,94040
F,13,0,94041
F,56,39000,94041
M,35,98000,95102
F,15,0,95105
F,84,16000,95050
F,99,9000,95051
M,94,55000,95105
F,31,40000,95101
F,19,0,95103
F,8,0,95050
M,39,20000,94041
F,27,29000,94041
F,26,76000,95101
F,19,0,95102
F,45,71000,95103
M,93,21000,94041
F,37,57000,95051
M,4,0,95103
M,86,72000,95050
M,21,39000,95102
M,98,37000,95105
M,61,49000,94040
M,70,3000,95101
F,12,0,94040
F,42,18000,94041
F,99,49000,95105
F,10,0,95105
F,67,88000,95102
F,53,97000,94041
M,34,49000,94041
M,53,24000,94041
M,95,44000,95105
M,93,83000,95051
M,42,59000,95101
M,48,40000,94040
M,24,76000,95050
F,9,0,95102
F,9,0,95103
F,45,79000,95051
M,97,54000,95101
M,63,56000,94041
M,65,14000,95105
F,45,16000,94040
F,25,35000,95102
M,24,86000,95102
F,1,0,94040
M,93,41000,95102
M,6,0,95103
M,73,52000,94041
F,28,42000,94041
M,53,32000,95101
F,10,0,95105
M,69,24000,95050
F,7,0,95051
M,49,51000,94041
F,39,61000,95105
F,25,83000,95105
F,99,82000,95103
F,22,10000,95105
F,6,0,95103
M,76,60000,95051
M,96,48000,94041
F,43,50000,95102
M,57,38000,95050
F,37,0,95050
F,69,19000,95102
M,11,0,95051
M,29,96000,94041
F,5,0,95050
F,6,0,95051
F,9,0,95101
M,37,27000,95050
F,54,4000,95051
M,89,12000,94040
F,11,0,95102
F,72,90000,94040
M,50,24000,94040
M,29,33000,95101
F,17,0,95101
M,46,79000,95101
F,17,0,95051
M,51,53000,95051
F,84,18000,94040
M,40,4000,95050
F,95,94000,94041
M,3,0,95050
F,71,76000,95101
M,2,0,94040
F,4,0,94040
M,40,77000,94041
F,84,26000,95103
M,61,49000,95105
F,56,88000,95103
F,18,0,95103
F,38,93000,95103
M,75,44000,95103
M,46,88000,95102
M,24,6000,95050
M,32,51000,95101
F,93,64000,95102
M,85,42000,95105
F,23,64000,95101
F,18,0,94041
F,45,19000,95105
M,64,63000,95102
M,20,0,95103
M,89,88000,95105
F,16,0,95050
F,15,0,95051
F,26,23000,95103
M,12,0,95101
F,42,84000,95102
M,47,18000,95051
F,23,1000,95102
F,53,42000,95102
M,99,4000,94041
M,15,0,95051
F,0,0,94041
F,29,93000,95101
M,28,61000,95105
M,64,32000,95102
F,45,7000,94041
M,80,53000,94041
M,84,50000,95105
F,70,48000,94041
M,75,26000,95051
F,83,67000,94041
M,70,84000,95105
F,96,19000,95103
M,36,47000,95050
M,87,26000,94040
M,10,0,95101
F,52,87000,95050
M,44,51000,94040
M,58,33000,94040
F,67,43000,95050
M,61,94000,95102
M,77,2000,94040
M,10,0,95051
F,51,96000,94041
F,76,48000,95105
M,32,6000,94040
F,30,31000,95105
F,59,43000,94041
F,67,92000,95105
F,74,19000,95103
M,91,50000,95101
M,67,7000,95105
M,7,0,95051
F,10,0,95050
F,98,97000,95051
F,72,47000,95051
F,67,90000,94040
M,28,73000,95102
M,67,4000,95103
F,98,41000,95051
F,76,19000,94040
M,43,92000,95105
M,61,95000,95105
F,77,94000,95101
F,97,76000,94040
F,59,89000,95051
M,67,56000,95103
F,78,74000,94041
F,28,31000,94040
F,92,79000,95102
F,33,93000,95051
M,71,15000,95101
F,58,66000,95105
F,52,53000,94041
M,58,25000,95051
F,68,45000,95051
F,61,90000,95103
F,75,88000,95102
F,50,96000,95050
M,58,51000,95103
F,60,56000,95105
M,99,78000,95101
M,79,77000,94040
F,79,13000,95101
M,71,60000,95105
M,6,0,95103
M,48,18000,95105
F,74,33000,94041
M,50,67000,95102
F,58,2000,94041
M,6,0,95105
M,36,66000,94041
F,37,23000,94041
F,77,31000,95102
F,23,78000,95050
F,92,45000,95105
F,15,0,94041
M,56,74000,94041
F,71,59000,95051
F,96,51000,95051
M,85,72000,95050
F,43,49000,95105
F,95,37000,95050
F,21,31000,95103
F,6,0,94041
M,7,0,94041
F,44,44000,95051
F,85,2000,95050
F,74,34000,95103
M,95,29000,95102
F,42,54000,95105
M,8,0,95051
F,92,77000,95103
F,87,39000,95102
F,18,0,95102
F,35,7000,95102
F,22,5000,95051
M,44,56000,95101
F,1,0,95050
M,2,0,95103
F,19,0,95101
M,6,0,94041
M,27,9000,95050
M,96,73000,95101
M,7,0,95050
F,20,0,94040
M,4,0,95105
F,45,6000,95050
F,46,75000,95101
M,36,49000,95102
F,32,50000,95050
M,22,30000,94040
F,27,99000,95105
M,27,88000,95051
M,73,31000,95101
F,85,40000,95051
M,30,69000,95103
M,46,87000,95105
F,44,89000,94041
M,68,22000,95103
M,40,35000,95105
M,34,18000,95051
M,15,0,95101
M,80,30000,95103
F,75,85000,95101
M,32,11000,95050
F,76,40000,94040
M,9,0,95102
F,28,31000,95105
M,19,0,95105
M,70,72000,95102
F,3,0,95051
F,17,0,95051
F,73,92000,94041
F,70,26000,95102
M,37,82000,95101
M,81,94000,95050
M,47,78000,95051
M,7,0,95101
M,18,0,95102
M,59,64000,95105
F,99,11000,94040
M,86,90000,95050
F,43,20000,94041
F,84,27000,95105
F,40,61000,94040
M,55,26000,95101
F,88,17000,95102
F,52,76000,95050
M,54,52000,95102
M,71,98000,95050
M,85,7000,95105
M,34,74000,95103
F,74,27000,95051
M,93,62000,95050
F,38,75000,95105
F,68,86000,95101
F,2,0,95051
F,23,73000,95050
M,38,50000,95051
F,86,58000,95051
F,36,93000,95105
F,60,35000,95051
M,21,26000,94040
M,48,4000,94040
F,91,67000,95103
F,57,81000,95101
F,27,21000,95051
M,76,0,95050
F,45,24000,94041
M,43,29000,95051
F,54,0,95102
M,16,0,94041
M,60,8000,94041
M,59,34000,95105
F,5,0,95102
M,87,19000,95102
M,51,59000,95101
F,89,39000,95101
M,15,0,95102
M,35,97000,95102
M,49,71000,94040
F,9,0,95105
M,98,28000,94041
F,92,25000,95105
M,6,0,95101
M,47,70000,94040
M,40,81000,95105
F,59,4000,95050
F,98,96000,95051
M,89,59000,95050
F,19,0,94041
M,19,0,95051
M,93,59000,95103
M,6,0,95101
M,30,58000,95050
M,66,87000,95105
M,4,0,95051
F,82,27000,95051
M,7,0,94040
M,75,20000,95103
F,20,0,95105
F,42,93000,95101
M,24,41000,94040
F,61,66000,95050
M,18,0,95050
M,47,82000,95105
M,42,52000,95101
F,15,0,95105
M,30,70000,95101
F,65,27000,95050
M,89,55000,95102
M,13,0,95050
F,97,61000,95102
F,94,90000,95102
M,95,69000,95050
F,81,27000,94041
M,2,0,95101
M,1,0,94041
M,2,0,94040
F,71,51000,95103
F,24,22000,94041
F,55,61000,95101
M,52,12000,94040
F,48,76000,95105
F,10,0,95103
M,18,0,95102
F,6,0,95050
F,0,0,95050
F,0,0,95050
F,48,8000,95102
M,43,36000,95051
M,58,14000,95101
M,13,0,95051
F,61,18000,94040
F,43,15000,95105
M,60,64000,95102
F,87,23000,94041
M,32,23000,95105
F,31,58000,95102
F,19,0,95102
F,87,81000,95103
F,67,98000,95105
M,98,57000,95105
M,2,0,95050
F,43,6000,95051
M,16,0,95103
F,10,0,95103
F,89,95000,95101
F,34,73000,94041
M,17,0,95051
M,58,41000,94040
M,27,86000,95102
M,33,29000,94041
M,10,0,95102
M,87,96000,94040
F,44,16000,95101
M,38,92000,94040
F,5,0,94041
M,86,57000,95050
F,85,56000,94041
M,79,67000,95050
F,90,11000,95102
M,33,48000,95101
M,45,54000,95050
M,25,96000,95103
M,26,81000,94040
M,24,61000,95102
M,75,16000,95051
F,15,0,94040
M,26,14000,95050
F,53,75000,94040
F,87,1000,95102
F,9,0,95101
M,28,17000,95050
M,11,0,95050
F,90,72000,95051
M,17,0,95050
M,6,0,95051
M,22,18000,95102
M,47,27000,95050
F,37,14000,94041
F,95,71000,95101
F,22,64000,94041
M,29,0,94040
M,71,64000,95103
M,19,0,95051
M,39,4000,95103
F,69,46000,94040
F,3,0,94041
F,93,15000,95051
F,47,66000,95105
F,83,14000,95105
M,92,18000,94040
F,53,17000,95103
M,43,6000,95050
F,13,0,95103
F,24,26000,94041
F,11,0,95050
M,81,7000,95103
F,29,54000,95103
M,29,55000,95050
F,64,87000,95103
M,6,0,94041
M,41,57000,94041
F,85,1000,95105
M,77,59000,95101
M,84,31000,95103
F,83,85000,95101
F,67,13000,94040
F,61,95000,95103
F,45,18000,95105
F,97,83000,95051
M,28,48000,95051
M,52,86000,95102
M,53,57000,95101
F,93,82000,95101
M,8,0,95051
F,74,6000,95051
M,34,18000,94041
F,63,91000,95050
F,94,2000,95101
M,19,0,95050
F,92,39000,95103
M,66,67000,95103
M,2,0,94041
F,37,53000,95103
M,31,61000,94040
M,99,48000,95051
M,10,0,95102
F,91,64000,95103
F,13,0,95102
M,28,9000,95102
F,48,41000,94041
F,39,52000,95051
M,38,87000,95103
F,64,24000,95103
F,23,11000,95102
M,23,71000,95101
F,20,0,95103
M,29,80000,94041
F,37,72000,95105
M,95,84000,95050
M,26,68000,95101
F,89,54000,94041
M,34,56000,95105
M,21,86000,95103
F,48,70000,95050
M,26,42000,95051
M,22,80000,95102
F,15,0,95105
M,53,20000,95103
M,5,0,95105
M,10,0,95105
M,52,7000,95105
F,93,23000,95050
M,5,0,94040
M,50,17000,95050
M,79,52000,94041
M,26,47000,95103
M,2,0,95050
F,68,36000,95105
F,73,35000,94040
M,90,30000,95103
M,48,51000,94040
M,86,81000,95105
M,25,19000,95103
M,57,7000,94040
F,91,53000,95101
M,74,76000,95051
F,84,82000,95105
F,3,0,95103
M,87,27000,95101
M,38,23000,94041
F,79,52000,95103
F,88,9000,95101
M,5,0,95102
F,1,0,95102
F,94,19000,94040
F,18,0,95103
M,28,25000,94041
F,70,7000,95103
F,78,0,94040
F,68,54000,95103
M,15,0,94040
M,59,85000,95101
F,3,0,95050
F,80,44000,95103
M,57,88000,95105
F,54,56000,95105
F,0,0,94040
F,97,65000,95050
M,59,26000,95050
M,67,97000,94041
F,35,60000,95101
M,54,13000,94040
F,16,0,95051
F,91,67000,95103
F,41,80000,94040
F,89,72000,95101
F,4,0,95105
F,55,6000,94041
F,73,22000,94041
M,63,82000,95105
M,73,22000,95103
F,73,52000,95102
F,64,20000,95050
F,92,71000,95103
M,64,62000,95051
M,95,9000,95051
F,94,17000,95102
M,66,60000,95103
M,11,0,95105
F,79,31000,95101
F,12,0,94040
M,73,71000,95101
F,45,27000,95102
M,53,73000,95051
M,35,36000,94041
M,35,10000,94040
F,87,13000,95105
M,28,37000,94041
F,26,70000,95050
M,23,6000,94041
F,21,82000,94040
F,23,79000,94040
M,30,61000,95050
M,21,21000,94041
F,67,41000,95103
F,80,77000,95102
M,65,86000,95051
F,79,70000,94040
M,69,24000,95050
M,35,66000,94040
F,27,25000,95050
F,48,93000,95101
M,75,68000,95051
F,90,13000,95105
M,55,60000,95050
M,13,0,95103
F,75,31000,95051
M,19,0,95051
M,86,11000,95105
F,86,8000,95101
M,62,8000,94041
F,73,72000,95051
M,81,11000,95050
M,86,50000,95050
M,34,11000,95105
M,77,21000,94040
F,54,9000,95101
M,29,68000,94040
M,7,0,95105
M,25,67000,94041
F,38,89000,95051
M,98,91000,95050
F,67,86000,95101
M,26,19000,94040
M,88,57000,95102
M,63,83000,95050
F,44,74000,95050
M,79,6000,94041
F,94,71000,95051
F,24,96000,95050
F,96,62000,95051
M,73,47000,94041
M,90,10000,95105
F,21,53000,95051
F,19,0,95105
M,17,0,95105
M,50,58000,94041
M,98,16000,95050
M,0,0,95051
M,6,0,95050
M,97,59000,95050
M,25,32000,95101
F,67,14000,94041
M,94,4000,95102
F,89,0,95050
M,97,22000,95103
M,79,38000,95101
F,82,6000,95051
M,19,0,95101
M,70,90000,95101
M,46,63000,95103
F,33,20000,95101
F,53,9000,94041
F,56,19000,94040
F,64,91000,95103
M,99,7000,95101
M,84,18000,95105
M,9,0,95105
F,28,10000,95051
F,23,65000,95102
F,16,0,94041
M,81,46000,95102
M,18,0,95105
F,23,5000,95105
F,99,29000,94040
M,50,88000,95101
M,45,92000,94040
F,61,49000,95050
M,19,0,94040
M,39,25000,95050
M,48,16000,94041
M,41,43000,95101
F,0,0,95102
M,1,0,95103
M,70,63000,95102
F,77,72000,95051
M,26,4000,94040
M,58,68000,95101
M,37,43000,95051
M,98,59000,95051
F,63,25000,95102
F,62,89000,94041
F,69,47000,95103
F,82,26000,95102
F,27,25000,95102
F,78,61000,94040
F,1,0,95051
M,62,10000,95051
F,65,24000,95051
F,71,91000,95101
M,32,22000,95102
M,75,27000,94040
M,83,90000,95102
M,7,0,95105
M,50,82000,95103
M,69,26000,95101
M,4,0,95103
F,18,0,94041
M,15,0,94040
F,80,98000,94041
F,62,84000,95103
F,0,0,95102
F,57,90000,94041
M,65,52000,95105
F,58,97000,94040
M,44,86000,95103
M,51,22000,95051
F,43,10000,95102
F,44,29000,95103
F,62,33000,94040
M,4,0,95102
M,57,43000,95102
F,20,0,95051
F,62,69000,95050
F,23,42000,95105
M,97,48000,95103
M,0,0,95105
M,57,98000,95101
M,63,44000,95105
F,14,0,94040
M,32,12000,95102
M,0,0,95051
F,77,45000,95103
F,82,72000,94041
F,69,17000,95103
M,89,97000,95105
F,81,53000,95101
M,91,14000,95051
M,54,91000,94041
M,28,98000,95051
F,62,82000,95105
F,33,22000,95105
F,97,4000,95050
M,4,0,95105
M,48,93000,95105
F,10,0,95050
M,78,95000,94041
F,62,9000,95101
F,59,59000,94041
F,32,6000,95101
F,1,0,95101
F,64,68000,94040
F,95,44000,95101
F,64,59000,95105
M,35,35000,95050
F,2,0,95102
F,39,29000,95102
M,45,1000,95105
F,50,22000,95103
M,84,22000,95105
M,91,22000,95103
M,29,74000,94041
F,37,6000,95102
M,69,57000,95101
F,57,86000,95105
M,73,66000,95051
M,75,73000,95101
M,70,98000,95102
M,76,39000,95103
F,45,15000,95103
F,40,21000,95105
M,25,82000,95105
M,56,6000,95102
F,81,32000,94041
M,96,36000,95105
F,52,54000,95102
F,94,60000,94040
F,4,0,95050
M,87,82000,94040
M,46,22000,95105
M,18,0,94041
M,97,74000,95101
F,42,50000,95050
F,77,23000,95105
F,86,33000,95101
M,83,5000,95105
M,74,44000,95101
M,19,0,95105
F,4,0,95103
F,82,66000,95050
M,2,0,94040
F,34,62000,95051
F,98,75000,95101
F,1,0,95102
F,57,86000,95105
M,76,38000,95050
M,55,71000,94040
M,57,40000,94040
M,58,14000,94040
F,40,2000,95102
M,72,54000,94041
M,28,84000,95051
M,81,36000,95105
F,85,73000,94041
M,92,57000,95051
M,55,75000,95101
M,94,94000,95051
M,89,51000,95102
M,4,0,95102
F,90,94000,95050
F,41,75000,95050
F,87,59000,95050
F,71,80000,94041
F,83,96000,95103
M,4,0,94040
M,37,74000,95051
F,29,85000,95051
F,56,99000,95101
F,75,88000,94040
M,95,95000,95101
F,57,50000,95051
M,0,0,95102
M,87,48000,95050
F,13,0,95103
F,90,93000,94041
M,38,91000,95102
F,65,3000,95102
M,45,78000,95051
M,94,21000,95050
F,18,0,94041
M,92,65000,95051
F,47,4000,94040
F,13,0,95105
F,56,17000,95051
F,38,37000,94041
F,5,0,95051
F,26,1000,95051
F,32,55000,95051
F,47,69000,95103
M,14,0,95050
F,46,25000,95105
F,48,44000,95102
F,54,90000,95101
F,6,0,95102
M,17,0,94041
M,30,45000,94040
F,33,90000,95051
M,48,4000,95103
F,45,13000,95101
M,52,62000,94040
F,42,64000,94041
F,82,22000,94040
F,77,77000,95102
F,89,53000,95102
F,60,15000,94041
M,75,65000,95051
M,93,76000,95105
F,64,18000,95050
M,53,8000,94040
M,5,0,95051
M,79,2000,95050
M,2,0,95050
M,32,15000,94040
M,56,43000,94041
F,22,28000,94041
F,86,74000,94040
M,77,61000,95050
M,48,80000,95050
M,88,41000,95105
M,37,60000,94040
F,32,41000,94040
M,73,22000,95102
F,26,67000,95050
M,99,48000,95051
F,22,94000,94040
F,49,48000,95102
F,86,98000,94041
M,80,48000,95103
M,83,64000,94041
M,62,71000,94041
M,51,83000,95051
M,38,2000,95101
M,41,8000,95103
F,51,57000,95105
M,90,24000,95105
F,28,34000,95102
F,33,48000,95102
F,33,24000,95101
M,56,75000,95101
F,27,69000,95105
F,11,0,95105
F,78,18000,95101
M,85,6000,95105
M,76,17000,94040
M,8,0,95103
M,31,22000,95105
F,77,23000,95051
F,96,87000,95101
M,27,96000,94040
M,46,1000,95101
M,2,0,95101
M,66,13000,95050
M,70,23000,95101
F,47,65000,95051
M,62,39000,95051
M,8,0,95101
F,64,35000,95103
M,29,90000,95101
M,3,0,95101
F,36,33000,95103
M,22,49000,94041
M,89,55000,95105
M,6,0,95103
F,87,5000,95105
M,8,0,95105
F,56,99000,95102
M,35,4000,95103
M,24,11000,95050
M,41,62000,94040
F,85,72000,95105
M,76,80000,95050
F,40,88000,95051
F,51,21000,94040
M,28,1000,95103
F,30,80000,95050
F,51,82000,95101
M,39,34000,95105
F,91,70000,95051
M,41,23000,95105
F,48,15000,94040
F,39,14000,95051
M,99,19000,95105
F,13,0,95101
F,37,58000,95051
M,42,77000,95105
F,46,8000,95050
F,35,57000,95051
F,70,2000,95102
M,60,37000,94041
F,88,82000,95051
M,67,79000,95050
M,76,13000,94041
M,51,56000,95105
M,4,0,95105
F,43,80000,94041
F,7,0,95102
F,99,71000,95101
F,1,0,95051
