exchange,stock_symbol,date,dividends
NYSE,KMM,1994-06-09,0.072
NYSE,KMM,1994-05-09,0.072
NYSE,KMM,1994-04-11,0.08
NYSE,KMM,1994-03-09,0.08
NYSE,KMM,1994-02-09,0.08
NYSE,KMM,1993-12-27,0.09
NYSE,KMM,1993-12-09,0.09
NYSE,KMM,1993-11-08,0.09
NYSE,KMM,1993-10-08,0.09
NYSE,KMM,1993-09-09,0.09
NYSE,KMM,1993-08-09,0.09
NYSE,KMM,1993-07-09,0.09
NYSE,KMM,1993-06-09,0.09
NYSE,KMM,1993-05-10,0.09
NYSE,KMM,1993-04-08,0.09
NYSE,KMM,1993-03-09,0.09
NYSE,KMM,1993-02-05,0.09
NYSE,KMM,1992-12-24,0.09
NYSE,KMM,1992-12-09,0.09
NYSE,KMM,1992-11-06,0.09
NYSE,KMM,1992-10-08,0.09
NYSE,KMM,1992-09-09,0.09
NYSE,KMM,1992-08-10,0.09
NYSE,KMM,1992-07-09,0.09
NYSE,KMM,1992-06-09,0.09
NYSE,KMM,1992-05-11,0.09
NYSE,KMM,1992-04-09,0.09
NYSE,KMM,1992-03-09,0.09
NYSE,KMM,1992-01-09,0.09
NYSE,KMM,1991-12-09,0.1
NYSE,KMM,1991-11-08,0.1
NYSE,KMM,1991-10-08,0.1
NYSE,KMM,1991-09-09,0.1
NYSE,KMM,1991-08-09,0.1
NYSE,KMM,1991-07-09,0.105
NYSE,KMM,1991-06-10,0.105
NYSE,KMM,1991-05-09,0.105
NYSE,KMM,1991-04-09,0.105
NYSE,KMM,1991-03-11,0.105
NYSE,KMM,1991-02-11,0.105
NYSE,KMM,1991-01-09,0.117
NYSE,KMM,1990-12-10,0.117
NYSE,KMM,1990-11-08,0.117
NYSE,KMM,1990-10-09,0.117
NYSE,KMM,1990-09-10,0.117
NYSE,KMM,1990-08-09,0.117
NYSE,KMM,1990-07-09,0.117
NYSE,KMM,1990-06-11,0.117
NYSE,KMM,1990-05-09,0.117
NYSE,KMM,1990-04-06,0.117
NYSE,KMM,1990-03-09,0.117
NYSE,KMM,1990-02-09,0.117
NYSE,KMM,1990-01-08,0.117
NYSE,KMM,1989-12-11,0.117
NYSE,KMM,1989-11-09,0.117
NYSE,KMM,1989-10-06,0.117
NYSE,KMM,1989-09-11,0.117
NYSE,KMM,1989-08-09,0.117
NYSE,KMM,1989-07-10,0.117
NYSE,KMM,1989-06-09,0.117
NYSE,KMM,1989-05-09,0.117
NYSE,KMM,1989-04-10,0.117
NYSE,KMM,1989-03-09,0.117
NYSE,KNR,2010-01-27,0.85
NYSE,KNR,2009-07-29,0.85
NYSE,KNR,2009-01-28,0.85
NYSE,KNR,2008-07-29,0.85
NYSE,KNR,2008-01-29,0.85
NYSE,KNR,2007-07-27,0.85
NYSE,KNR,2007-01-29,0.85
NYSE,KNR,2006-07-27,0.85
NYSE,KNR,2006-01-27,0.85
NYSE,KNR,2005-07-27,0.85
NYSE,KNR,2005-01-27,0.85
NYSE,KNR,2004-07-28,0.85
NYSE,KNR,2004-01-28,0.85
NYSE,KRG,2010-01-05,0.06
NYSE,KRG,2009-10-05,0.06
NYSE,KRG,2009-07-02,0.06
NYSE,KRG,2009-04-03,0.153
NYSE,KRG,2009-01-05,0.205
NYSE,KRG,2008-10-03,0.205
NYSE,KRG,2008-07-02,0.205
NYSE,KRG,2008-04-03,0.205
NYSE,KRG,2008-01-03,0.205
NYSE,KRG,2007-10-02,0.205
NYSE,KRG,2007-07-03,0.195
NYSE,KRG,2007-04-03,0.195
NYSE,KRG,2007-01-03,0.195
NYSE,KRG,2006-10-03,0.195
NYSE,KRG,2006-07-03,0.188
NYSE,KRG,2006-04-04,0.188
NYSE,KRG,2006-01-04,0.188
NYSE,KRG,2005-09-29,0.188
NYSE,KRG,2005-06-30,0.188
NYSE,KRG,2005-04-01,0.188
NYSE,KRG,2004-12-31,0.188
NYSE,KRG,2004-09-30,0.188
NYSE,KBH,2010-02-02,0.063
NYSE,KBH,2009-11-03,0.063
NYSE,KBH,2009-08-04,0.063
NYSE,KBH,2009-05-05,0.063
NYSE,KBH,2009-02-03,0.063
NYSE,KBH,2008-11-12,0.063
NYSE,KBH,2008-07-08,0.25
NYSE,KBH,2008-05-06,0.25
NYSE,KBH,2008-02-05,0.25
NYSE,KBH,2007-11-05,0.25
NYSE,KBH,2007-08-07,0.25
NYSE,KBH,2007-05-08,0.25
NYSE,KBH,2007-02-06,0.25
NYSE,KBH,2006-11-06,0.25
NYSE,KBH,2006-08-08,0.25
NYSE,KBH,2006-05-09,0.25
NYSE,KBH,2006-02-07,0.25
NYSE,KBH,2005-11-07,0.188
NYSE,KBH,2005-08-09,0.188
NYSE,KBH,2005-05-10,0.188
NYSE,KBH,2005-02-08,0.1875
NYSE,KBH,2004-11-08,0.125
NYSE,KBH,2004-08-10,0.125
NYSE,KBH,2004-05-11,0.125
NYSE,KBH,2004-02-09,0.125
NYSE,KBH,2003-11-07,0.0375
NYSE,KBH,2003-08-11,0.0375
NYSE,KBH,2003-05-12,0.0375
NYSE,KBH,2003-02-10,0.0375
NYSE,KBH,2002-11-08,0.0375
NYSE,KBH,2002-08-12,0.0375
NYSE,KBH,2002-05-10,0.0375
NYSE,KBH,2002-02-08,0.0375
NYSE,KBH,2001-08-10,0.0375
NYSE,KBH,2001-05-09,0.0375
NYSE,KBH,2001-02-06,0.0375
NYSE,KBH,2000-11-10,0.0375
NYSE,KBH,2000-08-15,0.0375
NYSE,KBH,2000-05-09,0.0375
NYSE,KBH,2000-02-08,0.0375
NYSE,KBH,1999-11-08,0.0375
NYSE,KBH,1999-08-10,0.0375
NYSE,KBH,1999-05-11,0.0375
NYSE,KBH,1999-02-09,0.0375
NYSE,KBH,1998-11-06,0.0375
NYSE,KBH,1998-08-11,0.0375
NYSE,KBH,1998-05-11,0.0375
NYSE,KBH,1998-02-09,0.0375
NYSE,KBH,1997-11-07,0.0375
NYSE,KBH,1997-08-12,0.0375
NYSE,KBH,1997-05-12,0.0375
NYSE,KBH,1997-02-11,0.0375
NYSE,KBH,1996-11-08,0.0375
NYSE,KBH,1996-08-12,0.0375
NYSE,KBH,1996-05-10,0.0375
NYSE,KBH,1996-02-09,0.0375
NYSE,KBH,1995-11-10,0.0375
NYSE,KBH,1995-08-10,0.0375
NYSE,KBH,1995-05-08,0.0375
NYSE,KBH,1995-02-08,0.0375
NYSE,KBH,1994-11-08,0.0375
NYSE,KBH,1994-08-08,0.0375
NYSE,KBH,1994-05-09,0.0375
NYSE,KBH,1994-02-08,0.0375
NYSE,KBH,1993-11-08,0.0375
NYSE,KBH,1993-08-09,0.0375
NYSE,KBH,1993-05-07,0.0375
NYSE,KBH,1993-02-08,0.0375
NYSE,KBH,1992-11-09,0.0375
NYSE,KBH,1992-08-10,0.0375
NYSE,KBH,1992-05-07,0.0375
NYSE,KBH,1992-02-10,0.0375
NYSE,KBH,1991-11-12,0.0375
NYSE,KBH,1991-08-08,0.0375
NYSE,KBH,1991-05-07,0.0375
NYSE,KBH,1991-02-11,0.0375
NYSE,KBH,1990-11-05,0.0375
NYSE,KBH,1990-08-08,0.0375
NYSE,KBH,1990-05-10,0.0375
NYSE,KBH,1990-02-09,0.0375
NYSE,KBH,1989-11-06,0.0375
NYSE,KBH,1989-08-08,0.0375
NYSE,KBH,1989-05-10,0.0375
NYSE,KBH,1989-03-07,2.25
NYSE,KBH,1989-02-10,0.025
NYSE,KBH,1988-11-04,0.025
NYSE,KBH,1988-02-09,0.025
NYSE,KTC,2005-12-28,0.973
NYSE,KTC,2005-01-07,0.318
NYSE,KTC,2004-06-28,0.43
NYSE,KTC,2003-12-29,0.361
NYSE,KTC,2002-12-27,0.299
NYSE,KTC,2001-12-27,0.236
NYSE,KTC,2000-12-27,0.207
NYSE,KTC,1999-12-29,0.198
NYSE,KRC,2009-12-29,0.35
NYSE,KRC,2009-09-28,0.35
NYSE,KRC,2009-06-26,0.35
NYSE,KRC,2009-03-27,0.58
NYSE,KRC,2008-12-29,0.58
NYSE,KRC,2008-09-26,0.58
NYSE,KRC,2008-06-26,0.58
NYSE,KRC,2008-03-27,0.58
NYSE,KRC,2007-12-27,0.555
NYSE,KRC,2007-09-26,0.555
NYSE,KRC,2007-06-27,0.555
NYSE,KRC,2007-03-28,0.555
NYSE,KRC,2006-12-27,0.53
NYSE,KRC,2006-09-27,0.53
NYSE,KRC,2006-06-28,0.53
NYSE,KRC,2006-03-29,0.53
NYSE,KRC,2005-12-28,0.51
NYSE,KRC,2005-09-28,0.51
NYSE,KRC,2005-06-28,0.51
NYSE,KRC,2005-03-29,0.51
NYSE,KRC,2004-12-29,0.495
NYSE,KRC,2004-09-28,0.495
NYSE,KRC,2004-06-28,0.495
NYSE,KRC,2004-03-29,0.495
NYSE,KRC,2003-12-29,0.495
NYSE,KRC,2003-09-26,0.495
NYSE,KRC,2003-06-26,0.495
NYSE,KRC,2003-03-27,0.495
NYSE,KRC,2002-12-27,0.48
NYSE,KRC,2002-09-26,0.495
NYSE,KRC,2002-06-26,0.495
NYSE,KRC,2002-03-26,0.495
NYSE,KRC,2001-12-26,0.48
NYSE,KRC,2001-09-26,0.48
NYSE,KRC,2001-06-27,0.48
NYSE,KRC,2001-03-28,0.48
NYSE,KRC,2000-12-27,0.45
NYSE,KRC,2000-09-27,0.45
NYSE,KRC,2000-06-28,0.45
NYSE,KRC,2000-03-29,0.45
NYSE,KRC,1999-12-29,0.42
NYSE,KRC,1999-09-28,0.42
NYSE,KRC,1999-06-28,0.42
NYSE,KRC,1999-03-29,0.42
NYSE,KRC,1998-12-29,0.405
NYSE,KRC,1998-09-28,0.405
NYSE,KRC,1998-06-26,0.405
NYSE,KRC,1998-03-27,0.405
NYSE,KRC,1997-12-29,0.388
NYSE,KRC,1997-09-26,0.388
NYSE,KRC,1997-06-26,0.388
NYSE,KVR,2009-09-10,0.75
NYSE,KVR,2009-03-11,0.75
NYSE,KVR,2008-09-10,0.75
NYSE,KVR,2008-03-12,0.75
NYSE,KVR,2007-09-12,0.75
NYSE,KVR,2007-03-12,0.75
NYSE,KVR,2006-09-12,0.75
NYSE,KVR,2006-03-10,0.75
NYSE,KVR,2005-09-12,0.75
NYSE,KVR,2005-03-10,0.75
NYSE,KVR,2004-09-10,0.75
NYSE,KVR,2004-03-10,0.75
NYSE,KVR,2003-09-10,0.75
NYSE,KVR,2003-03-12,0.325
NYSE,KVN,2009-12-10,0.938
NYSE,KVN,2009-06-10,0.938
NYSE,KVN,2008-12-10,0.938
NYSE,KVN,2008-06-11,0.938
NYSE,KVN,2007-12-12,0.938
NYSE,KVN,2007-06-12,0.938
NYSE,KVN,2006-12-12,0.938
NYSE,KVN,2006-06-12,0.938
NYSE,KVN,2005-12-12,0.938
NYSE,KVN,2005-06-10,0.938
NYSE,KVN,2004-12-10,0.94
NYSE,KVN,2004-06-10,0.938
NYSE,KVN,2003-12-10,0.938
NYSE,KVN,2003-06-11,0.938
NYSE,KVN,2002-12-11,0.724
NYSE,KOF,2009-04-06,0.508
NYSE,KOF,2008-05-01,0.485
NYSE,KOF,2007-05-10,0.397
NYSE,KOF,2006-06-12,0.339
NYSE,KOF,2005-04-29,0.304
NYSE,KOF,2004-05-11,0.257
NYSE,KOF,2003-05-06,0.0
NYSE,KOF,2002-05-06,0.425
NYSE,KOF,2001-04-06,0.212
NYSE,KOF,2000-06-23,0.154
NYSE,KOF,1999-08-13,0.122
NYSE,KOF,1999-06-09,0.028
NYSE,KOF,1998-06-09,0.108
NYSE,KOF,1998-04-29,0.022
NYSE,KOF,1997-04-29,0.089
NYSE,KOF,1996-07-09,0.04167
NYSE,KOF,1995-07-13,0.33433
NYSE,KOF,1995-07-07,0.01267
NYSE,KOF,1994-07-07,0.05033
NYSE,KF,2008-12-29,90.300003
NYSE,KF,2007-12-27,14.7
NYSE,KF,2007-11-29,159.399994
NYSE,KF,2006-12-27,71.199997
NYSE,KF,2005-12-28,8.5
NYSE,KF,2004-12-29,6.5
NYSE,KF,2003-12-29,3.0
NYSE,KF,2002-12-27,6.75
NYSE,KF,2001-12-27,1.2
NYSE,KF,2001-06-13,0.15
NYSE,KF,2001-03-01,14.06
NYSE,KF,2000-12-27,1.7
NYSE,KF,1997-09-12,0.6
NYSE,KF,1996-09-12,6.0
NYSE,KF,1995-12-27,0.55
NYSE,KF,1994-09-12,0.1
NYSE,KF,1993-12-27,0.1
NYSE,KF,1992-09-01,2.34
NYSE,KF,1991-12-18,1.3
NYSE,KF,1991-08-26,2.7
NYSE,KF,1990-12-26,7.5
NYSE,KF,1990-08-27,14.5
NYSE,KF,1989-12-28,4.9
NYSE,KF,1989-07-28,14.65
NYSE,KF,1988-12-28,1.7
NYSE,KF,1988-12-23,1.82
NYSE,KF,1988-09-14,0.6567
NYSE,KF,1988-01-06,4.8767
NYSE,KTV,2009-11-25,1.025
NYSE,KTV,2009-05-27,1.025
NYSE,KTV,2008-11-25,1.025
NYSE,KTV,2008-05-28,1.025
NYSE,KTV,2007-11-28,1.025
NYSE,KTV,2007-05-29,1.025
NYSE,KTV,2006-11-28,1.025
NYSE,KTV,2006-05-26,1.025
NYSE,KTV,2005-11-28,1.025
NYSE,KTV,2005-05-26,1.025
NYSE,KTV,2004-11-26,1.025
NYSE,KTV,2004-05-26,1.025
NYSE,KTV,2003-11-25,0.513
NYSE,KTV,2003-05-28,1.025
NYSE,KTV,2002-11-26,1.025
NYSE,KTV,2002-05-29,1.025
NYSE,KTV,2001-11-28,1.025
NYSE,KTV,2001-05-29,0.513
NYSE,KTP,2009-08-27,0.953
NYSE,KTP,2009-02-25,0.953
NYSE,KTP,2008-08-27,0.953
NYSE,KTP,2008-02-27,0.953
NYSE,KTP,2007-08-29,0.953
NYSE,KTP,2007-02-26,0.953
NYSE,KTP,2006-08-29,0.953
NYSE,KTP,2006-02-24,0.953
NYSE,KTP,2005-02-24,0.953
NYSE,KTP,2004-08-27,0.953
NYSE,KTP,2004-02-25,0.953
NYSE,KTP,2003-08-27,0.953
NYSE,KTP,2003-02-26,0.953
NYSE,KTP,2002-08-28,0.953
NYSE,KTP,2002-02-26,0.953
NYSE,KTP,2001-08-29,0.953
NYSE,KTP,2001-02-26,0.953
NYSE,KTP,2000-08-29,0.953
NYSE,KTN,2009-12-29,1.026
NYSE,KTN,2009-06-26,1.026
NYSE,KTN,2008-12-29,1.026
NYSE,KTN,2008-06-26,1.026
NYSE,KTN,2007-12-27,1.026
NYSE,KTN,2007-06-27,1.026
NYSE,KTN,2006-12-27,1.026
NYSE,KTN,2006-06-28,1.026
NYSE,KTN,2005-12-28,1.026
NYSE,KTN,2004-12-29,1.026
NYSE,KTN,2004-06-28,1.025
NYSE,KTN,2003-12-29,1.026
NYSE,KND,2007-08-01,6.134
NYSE,KCT,2010-01-27,0.938
NYSE,KCT,2009-07-29,0.938
NYSE,KCT,2009-01-28,0.938
NYSE,KCT,2008-07-29,0.938
NYSE,KCT,2008-01-29,0.938
NYSE,KCT,2007-07-27,0.938
NYSE,KCT,2007-01-29,0.938
NYSE,KCT,2006-07-27,0.938
NYSE,KCT,2006-01-27,0.938
NYSE,KCT,2005-07-27,0.938
NYSE,KCT,2005-01-27,0.938
NYSE,KCT,2004-07-28,0.938
NYSE,KCT,2004-01-28,0.938
NYSE,KCT,2003-07-29,0.938
NYSE,KCT,2003-01-29,0.938
NYSE,KCT,2002-07-29,0.938
NYSE,KCT,2002-01-29,0.938
NYSE,KCT,2001-07-27,0.468
NYSE,KOS,2010-01-27,0.906
NYSE,KOS,2009-07-29,0.906
NYSE,KOS,2009-01-28,0.906
NYSE,KOS,2008-07-29,0.906
NYSE,KOS,2008-01-29,0.906
NYSE,KOS,2007-07-27,0.906
NYSE,KOS,2007-01-29,0.906
NYSE,KOS,2006-07-27,0.906
NYSE,KOS,2006-01-27,0.906
NYSE,KOS,2005-07-27,0.906
NYSE,KOS,2005-01-27,0.906
NYSE,KOS,2004-07-28,0.906
NYSE,KOS,2004-01-28,0.906
NYSE,KOS,2003-07-29,0.906
NYSE,KOS,2003-01-29,0.906
NYSE,KOS,2002-07-29,0.906
NYSE,KFN,2009-12-03,0.05
NYSE,KFN,2008-08-13,0.4
NYSE,KFN,2008-05-13,0.4
NYSE,KFN,2008-02-13,0.5
NYSE,KFN,2007-11-13,0.5
NYSE,KFN,2007-08-14,0.56
NYSE,KFN,2007-05-15,0.56
NYSE,KFN,2007-02-13,0.54
NYSE,KFN,2006-11-14,0.52
NYSE,KFN,2006-08-14,0.49
NYSE,KFN,2006-05-15,0.45
NYSE,KFN,2006-02-13,0.4
NYSE,KFN,2005-11-14,0.32
NYSE,KMT,2010-02-05,0.12
NYSE,KMT,2009-11-03,0.12
NYSE,KMT,2009-08-04,0.12
NYSE,KMT,2009-05-04,0.12
NYSE,KMT,2009-01-30,0.12
NYSE,KMT,2008-11-03,0.12
NYSE,KMT,2008-08-01,0.12
NYSE,KMT,2008-05-01,0.12
NYSE,KMT,2008-02-01,0.12
NYSE,KMT,2007-11-05,0.12
NYSE,KMT,2007-08-03,0.105
NYSE,KMT,2007-05-03,0.105
NYSE,KMT,2007-02-02,0.105
NYSE,KMT,2006-11-06,0.105
NYSE,KMT,2006-08-04,0.095
NYSE,KMT,2006-05-04,0.095
NYSE,KMT,2006-02-03,0.095
NYSE,KMT,2005-11-07,0.095
NYSE,KMT,2005-08-05,0.095
NYSE,KMT,2005-05-05,0.085
NYSE,KMT,2005-02-04,0.085
NYSE,KMT,2004-11-08,0.085
NYSE,KMT,2004-08-06,0.085
NYSE,KMT,2004-05-06,0.085
NYSE,KMT,2004-02-06,0.085
NYSE,KMT,2003-11-06,0.085
NYSE,KMT,2003-08-06,0.085
NYSE,KMT,2003-05-07,0.085
NYSE,KMT,2003-02-06,0.085
NYSE,KMT,2002-11-07,0.085
NYSE,KMT,2002-08-07,0.085
NYSE,KMT,2002-05-08,0.085
NYSE,KMT,2002-02-06,0.085
NYSE,KMT,2001-08-08,0.085
NYSE,KMT,2001-05-08,0.085
NYSE,KMT,2001-02-07,0.085
NYSE,KMT,2000-11-08,0.085
NYSE,KMT,2000-08-08,0.085
NYSE,KMT,2000-05-08,0.085
NYSE,KMT,2000-02-08,0.085
NYSE,KMT,1999-11-08,0.085
NYSE,KMT,1999-08-06,0.085
NYSE,KMT,1999-05-06,0.085
NYSE,KMT,1999-02-08,0.085
NYSE,KMT,1998-11-06,0.085
NYSE,KMT,1998-08-06,0.085
NYSE,KMT,1998-05-06,0.085
NYSE,KMT,1998-02-06,0.085
NYSE,KMT,1997-11-06,0.085
NYSE,KMT,1997-08-06,0.085
NYSE,KMT,1997-05-07,0.085
NYSE,KMT,1997-02-06,0.085
NYSE,KMT,1996-11-06,0.085
NYSE,KMT,1996-08-07,0.075
NYSE,KMT,1996-05-08,0.075
NYSE,KMT,1996-02-07,0.075
NYSE,KMT,1995-11-08,0.075
NYSE,KMT,1995-08-08,0.075
NYSE,KMT,1995-05-04,0.075
NYSE,KMT,1995-02-06,0.075
NYSE,KMT,1994-11-04,0.075
NYSE,KMT,1994-08-04,0.075
NYSE,KMT,1994-05-04,0.0725
NYSE,KMT,1994-02-04,0.0725
NYSE,KMT,1993-11-04,0.0725
NYSE,KMT,1993-08-04,0.0725
NYSE,KMT,1993-05-04,0.0725
NYSE,KMT,1993-02-04,0.0725
NYSE,KMT,1992-11-04,0.0725
NYSE,KMT,1992-08-04,0.0725
NYSE,KMT,1992-05-04,0.0725
NYSE,KMT,1992-02-04,0.0725
NYSE,KMT,1991-11-04,0.0725
NYSE,KMT,1991-08-05,0.0725
NYSE,KMT,1991-05-06,0.0725
NYSE,KMT,1991-02-04,0.0725
NYSE,KMT,1990-11-05,0.0725
NYSE,KMT,1990-08-06,0.0725
NYSE,KMT,1990-05-04,0.0725
NYSE,KMT,1990-02-05,0.0725
NYSE,KMT,1989-11-06,0.0725
NYSE,KMT,1989-08-04,0.0725
NYSE,KMT,1989-05-04,0.0725
NYSE,KMT,1989-02-06,0.0725
NYSE,KMT,1988-11-04,0.0675
NYSE,KMT,1988-08-04,0.0675
NYSE,KMT,1988-05-04,0.0675
NYSE,KMT,1988-02-04,0.0675
NYSE,KLD,2009-12-23,0.21
NYSE,KLD,2009-09-22,0.179
NYSE,KLD,2009-06-24,0.19
NYSE,KLD,2009-03-25,0.225
NYSE,KLD,2008-12-23,0.24
NYSE,KLD,2008-09-24,0.227
NYSE,KLD,2008-06-25,0.212
NYSE,KLD,2007-09-25,0.205
NYSE,KLD,2007-03-23,0.165
NYSE,KLD,2006-06-22,0.222
NYSE,KLD,2005-12-22,0.181
NYSE,KT,2005-12-28,0.973
NYSE,KT,2005-01-07,0.318
NYSE,KT,2004-06-28,0.43
NYSE,KT,2003-12-29,0.361
NYSE,KT,2002-12-27,0.299
NYSE,KT,2001-12-27,0.236
NYSE,KT,2000-12-27,0.207
NYSE,KT,1999-12-29,0.198
NYSE,KSP,2009-11-05,0.45
NYSE,KSP,2009-08-06,0.77
NYSE,KSP,2009-05-06,0.77
NYSE,KSP,2009-02-05,0.77
NYSE,KSP,2008-11-05,0.77
NYSE,KSP,2008-08-04,0.77
NYSE,KSP,2008-05-06,0.76
NYSE,KSP,2008-02-06,0.74
NYSE,KSP,2007-11-06,0.72
NYSE,KSP,2007-07-16,0.7
NYSE,KSP,2007-05-04,0.68
NYSE,KSP,2007-02-06,0.66
NYSE,KSP,2006-11-07,0.64
NYSE,KSP,2006-08-07,0.62
NYSE,KSP,2006-05-05,0.6
NYSE,KSP,2006-02-06,0.59
NYSE,KSP,2005-11-04,0.57
NYSE,KSP,2005-08-08,0.56
NYSE,KSP,2005-05-06,0.54
NYSE,KSP,2005-02-04,0.54
NYSE,KSP,2004-11-08,0.54
NYSE,KSP,2004-08-10,0.525
NYSE,KSP,2004-05-03,0.43
NYSE,KXI,2009-12-21,0.565
NYSE,KXI,2009-06-22,0.681
NYSE,KXI,2008-12-22,0.503
NYSE,KXI,2008-06-23,0.672
NYSE,KXI,2007-12-24,0.364
NYSE,KMB,2009-12-02,0.6
NYSE,KMB,2009-09-02,0.6
NYSE,KMB,2009-06-03,0.6
NYSE,KMB,2009-03-04,0.6
NYSE,KMB,2008-12-03,0.58
NYSE,KMB,2008-09-03,0.58
NYSE,KMB,2008-06-04,0.58
NYSE,KMB,2008-03-05,0.58
NYSE,KMB,2007-12-05,0.53
NYSE,KMB,2007-09-05,0.53
NYSE,KMB,2007-06-06,0.53
NYSE,KMB,2007-03-07,0.53
NYSE,KMB,2006-12-06,0.49
NYSE,KMB,2006-09-06,0.49
NYSE,KMB,2006-06-07,0.49
NYSE,KMB,2006-03-08,0.49
NYSE,KMB,2005-12-07,0.45
NYSE,KMB,2005-09-07,0.45
NYSE,KMB,2005-06-08,0.45
NYSE,KMB,2005-03-02,0.45
NYSE,KMB,2004-12-08,0.4
NYSE,KMB,2004-12-01,1.07
NYSE,KMB,2004-09-08,0.4
NYSE,KMB,2004-06-02,0.4
NYSE,KMB,2004-03-03,0.4
NYSE,KMB,2003-12-03,0.34
NYSE,KMB,2003-09-03,0.34
NYSE,KMB,2003-06-04,0.34
NYSE,KMB,2003-03-05,0.34
NYSE,KMB,2002-12-04,0.3
NYSE,KMB,2002-09-04,0.3
NYSE,KMB,2002-06-05,0.3
NYSE,KMB,2002-03-06,0.3
NYSE,KMB,2001-12-05,0.28
NYSE,KMB,2001-09-05,0.28
NYSE,KMB,2001-06-06,0.28
NYSE,KMB,2001-03-07,0.28
NYSE,KMB,2000-12-06,0.27
NYSE,KMB,2000-09-06,0.27
NYSE,KMB,2000-06-07,0.27
NYSE,KMB,2000-03-08,0.27
NYSE,KMB,1999-12-08,0.26
NYSE,KMB,1999-09-08,0.26
NYSE,KMB,1999-06-02,0.26
NYSE,KMB,1999-03-03,0.26
NYSE,KMB,1998-12-02,0.25
NYSE,KMB,1998-09-02,0.25
NYSE,KMB,1998-06-03,0.25
NYSE,KMB,1998-03-04,0.25
NYSE,KMB,1997-12-03,0.24
NYSE,KMB,1997-09-03,0.24
NYSE,KMB,1997-06-04,0.24
NYSE,KMB,1997-03-05,0.24
NYSE,KMB,1996-12-04,0.23
NYSE,KMB,1996-09-04,0.23
NYSE,KMB,1996-06-05,0.23
NYSE,KMB,1996-03-06,0.23
NYSE,KMB,1995-12-06,0.225
NYSE,KMB,1995-09-06,0.225
NYSE,KMB,1995-06-06,0.225
NYSE,KMB,1995-03-06,0.225
NYSE,KMB,1994-12-05,0.22
NYSE,KMB,1994-09-02,0.22
NYSE,KMB,1994-06-06,0.22
NYSE,KMB,1994-02-28,0.22
NYSE,KMB,1993-12-06,0.215
NYSE,KMB,1993-09-03,0.215
NYSE,KMB,1993-05-28,0.216
NYSE,KMB,1993-03-01,0.205
NYSE,KMB,1992-11-30,0.205
NYSE,KMB,1992-08-31,0.205
NYSE,KMB,1992-06-01,0.205
NYSE,KMB,1992-03-02,0.205
NYSE,KMB,1991-12-02,0.205
NYSE,KMB,1991-08-30,0.185
NYSE,KMB,1991-06-03,0.185
NYSE,KMB,1991-03-04,0.185
NYSE,KMB,1990-12-03,0.17
NYSE,KMB,1990-08-31,0.17
NYSE,KMB,1990-06-04,0.17
NYSE,KMB,1990-03-05,0.17
NYSE,KMB,1989-12-04,0.1625
NYSE,KMB,1989-09-01,0.1625
NYSE,KMB,1989-06-05,0.1625
NYSE,KMB,1989-03-06,0.1625
NYSE,KMB,1988-12-05,0.1
NYSE,KMB,1988-09-02,0.1
NYSE,KMB,1988-06-06,0.1
NYSE,KMB,1988-02-29,0.1
NYSE,KMB,1987-11-30,0.09
NYSE,KMB,1987-08-31,0.09
NYSE,KMB,1987-06-01,0.09
NYSE,KMB,1987-03-02,0.09
NYSE,KMB,1986-12-01,0.0775
NYSE,KMB,1986-08-29,0.0775
NYSE,KMB,1986-06-02,0.0775
NYSE,KMB,1986-03-03,0.0775
NYSE,KMB,1985-12-02,0.0725
NYSE,KMB,1985-08-30,0.0725
NYSE,KMB,1985-06-03,0.0725
NYSE,KMB,1985-03-04,0.0725
NYSE,KEI,2009-12-15,0.013
NYSE,KEI,2009-09-14,0.013
NYSE,KEI,2009-06-12,0.013
NYSE,KEI,2009-03-13,0.038
NYSE,KEI,2008-12-15,0.038
NYSE,KEI,2008-09-12,0.038
NYSE,KEI,2008-06-12,0.038
NYSE,KEI,2008-03-13,0.038
NYSE,KEI,2007-12-13,0.038
NYSE,KEI,2007-09-12,0.038
NYSE,KEI,2007-06-13,0.038
NYSE,KEI,2007-03-14,0.038
NYSE,KEI,2006-12-13,0.038
NYSE,KEI,2006-09-13,0.038
NYSE,KEI,2006-06-14,0.038
NYSE,KEI,2006-03-15,0.038
NYSE,KEI,2005-12-15,0.038
NYSE,KEI,2005-09-15,0.038
NYSE,KEI,2005-06-14,0.038
NYSE,KEI,2005-03-15,0.038
NYSE,KEI,2004-12-10,0.038
NYSE,KEI,2004-09-14,0.038
NYSE,KEI,2004-06-14,0.038
NYSE,KEI,2004-03-15,0.038
NYSE,KEI,2003-12-12,0.038
NYSE,KEI,2003-09-17,0.038
NYSE,KEI,2003-06-12,0.038
NYSE,KEI,2003-03-13,0.038
NYSE,KEI,2002-09-17,0.038
NYSE,KEI,2002-06-12,0.038
NYSE,KEI,2002-03-13,0.038
NYSE,KEI,2001-12-14,0.038
NYSE,KEI,2001-09-17,0.038
NYSE,KEI,2001-06-13,0.038
NYSE,KEI,2001-03-14,0.038
NYSE,KEI,2000-12-14,0.028
NYSE,KEI,2000-09-20,0.028
NYSE,KEI,2000-06-14,0.028
NYSE,KEI,2000-03-15,0.0275
NYSE,KEI,1999-12-15,0.0205
NYSE,KEI,1999-09-21,0.0205
NYSE,KEI,1999-06-14,0.0165
NYSE,KEI,1999-03-10,0.016
